DIRECTUS-CASE-0001	directus_CVE-2024-39701_vuln	68adf872c8480114ef40d0119f151d5fee2c4159	directus_CVE-2024-39701_vuln.diff
DIRECTUS-CASE-0002	directus_CVE-2025-53889_vuln	4de607919bf3fded72e356685523e6aa1044185c	directus_CVE-2025-53889_vuln.diff
DIRECTUS-CASE-0003	directus_CVE-2025-55746_vuln	b0d1ad4a16dfc0433366809917ee4e40e581522a	directus_CVE-2025-55746_vuln.diff
DIRECTUS-CASE-0004	directus_GHSA-3573_vuln	ece48e9885cf443f1f621e9e83cc2de3578254e6	directus_GHSA-3573_vuln.diff
DIRECTUS-CASE-0005	directus_GHSA-cff8_vuln	93a99f0b87bcfa42951af57fddc7776d39a53d46	directus_GHSA-cff8_vuln.diff
